-0.77249157910257304 + 0i
-0.64647155173462911 + 0i
-0.45303638261671164 + 0i
-0.21879161116605861 + 0i
0.023477884652135295 + 0i
0.24017521520847485 + 0i
0.40228341746867091 + 0i
0.48947564984530967 + 0i
0.49241041894036019 + 0i
0.41344394825993991 + 0i
0.26600225027602153 + 0i
0.07239347971857768 + 0i
-0.14023996497579905 + 0i
-0.34521290105232527 + 0i
-0.52096616234387128 + 0i
-0.65326434905386588 + 0i
-0.73465984797930872 + 0i
-0.76272755211770615 + 0i
-0.73892910330691208 + 0i
-0.66850016243282262 + 0i
-0.56016069443571048 + 0i
-0.4246646840088566 + 0i
-0.27280056189601343 + 0i
-0.1143185364611492 + 0i
0.041730333282524512 + 0i
0.18634332607753912 + 0i
0.31090484805548524 + 0i
0.40846553238525063 + 0i
0.47472169469975189 + 0i
0.50787237203984548 + 0i
0.50787804946907 + 0i
0.47621979490643307 + 0i
0.4164608498236384 + 0i
0.33466231082655251 + 0i
0.23861368479784106 + 0i
0.1361856159706567 + 0i
0.034248087416533179 + 0i
-0.060889233897346795 + 0i
-0.1422509354074537 + 0i
-0.2018860077866067 + 0i
-0.23218352071152792 + 0i
-0.22784787288824826 + 0i
-0.18722019313990756 + 0i
-0.11269328718460203 + 0i
-0.010823108029097472 + 0i
0.10756265545459498 + 0i
0.22771447194111838 + 0i
0.33244913068771531 + 0i
0.40488673884339388 + 0i
0.43163355616236698 + 0i
0.40525333872012004 + 0i
0.32547346834541457 + 0i
0.19942819111104315 + 0i
0.041298457265259492 + 0i
-0.12901134823034099 + 0i
-0.28873994254435342 + 0i
-0.41635705633788417 + 0i
-0.49552185019833939 + 0i
-0.51758594890098486 + 0i
-0.48231133982860686 + 0i
-0.39731651158152748 + 0i
-0.27676921357757278 + 0i
-0.13935613870030417 + 0i
-0.005330221624491871 + 0i
0.1070504600914961 + 0i
0.18461995437298495 + 0i
0.22088302213345479 + 0i
0.2159390988008536 + 0i
0.17548657408321011 + 0i
0.10960122149477192 + 0i
0.031316976106547045 + 0i
-0.04528245174801393 + 0i
-0.10734765216174624 + 0i
-0.14524084764532441 + 0i
-0.15356250271374972 + 0i
-0.13119459762489205 + 0i
-0.080839332021493959 + 0i
-0.0085094046460905126 + 0i
0.077073737593106983 + 0i
0.16557385302677474 + 0i
0.24673884465751339 + 0i
0.31228507980395737 + 0i
0.35736250831888317 + 0i
0.38125697645678436 + 0i
0.38737427611375796 + 0i
0.3825985729372654 + 0i
0.37579260410731319 + 0i
0.37515052264257331 + 0i
0.38491515234174489 + 0i
0.40299918498307719 + 0i
0.42087349694049347 + 0i
0.42562549534701111 + 0i
0.40295125921599251 + 0i
0.3401568138060187 + 0i
0.22917428040491372 + 0i
0.069643188979403053 + 0i
-0.1286989270033565 + 0i
-0.34565890772808494 + 0i
-0.5532758227161434 + 0i
-0.72117646933566615 + 0i
-0.82273909547726465 + 0i
-0.84010124525441032 + 0i
-0.7672830479812891 + 0i
-0.61167052612350048 + 0i
-0.39380060554068841 + 0i
-0.14475089254036355 + 0i
0.099112220713183596 + 0i
0.30281905227504158 + 0i
0.43875768373220492 + 0i
0.49039225063896463 + 0i
0.45365292239195121 + 0i
0.33671585925204273 + 0i
0.1585808769980428 + 0i
-0.053981721090259782 + 0i
-0.27140923373134029 + 0i
-0.46703278218851807 + 0i
-0.62114786853001291 + 0i
-0.72203292881902925 + 0i
-0.76476806298291677 + 0i
-0.74999031308088959 + 0i
-0.68353443435792549 + 0i
-0.57589785667043181 + 0i
-0.44026153923251776 + 0i
-0.28957732755315035 + 0i
-0.13459853836420432 + 0i
0.016103587837560163 + 0i
0.15505788227948702 + 0i
0.27548000651998716 + 0i
0.37209338172664719 + 0i
0.44205486301870112 + 0i
0.48471069254213939 + 0i
0.50036593831858012 + 0i
0.48950064984376485 + 0i
0.4533846266856969 + 0i
0.39525364271438335 + 0i
0.32035694228922829 + 0i
0.23448389389012902 + 0i
0.14250158154902381 + 0i
0.048588573954781999 + 0i
-0.042095650694188969 + 0i
-0.12221884460349708 + 0i
-0.18291691109496577 + 0i
-0.21576711804739324 + 0i
-0.21461314039941737 + 0i
-0.17653783284894953 + 0i
-0.10248352670408112 + 0i
0.00187119432916516 + 0i
0.12526097345788578 + 0i
0.25114910532407864 + 0i
0.36004567947251376 + 0i
0.43322269461584639 + 0i
0.45625646564179156 + 0i
0.42139924146385876 + 0i
0.32891692534384998 + 0i
0.18773279624354267 + 0i
0.014998915964183901 + 0i
-0.16617305183249886 + 0i
-0.33086399917458964 + 0i
-0.45714282240614157 + 0i
-0.52977739718833439 + 0i
-0.54195435227063937 + 0i
-0.49532894822348394 + 0i
-0.39923442273715759 + 0i
-0.26936304845238057 + 0i
-0.12553988994533949 + 0i
0.011554704058502896 + 0i
0.12393434735609787 + 0i
0.19895688603566608 + 0i
0.23053184122849446 + 0i
0.21920890889821543 + 0i
0.17165230983554469 + 0i
0.099571240972795572 + 0i
0.017850199307332559 + 0i
-0.058107028756875678 + 0i
-0.11513011326856226 + 0i
-0.14415709953154998 + 0i
-0.14080607496977571 + 0i
-0.10508889540143063 + 0i
-0.041006533593757055 + 0i
0.043814102060661497 + 0i
0.13892939436675711 + 0i
0.23267472987488169 + 0i
0.31420517486384725 + 0i
0.37525939982082246 + 0i
0.41124772428591783 + 0i
0.42189223048955782 + 0i
0.41172897352341487 + 0i
0.39004112979649541 + 0i
0.36921135974874808 + 0i
0.36119977120833102 + 0i
0.37330369086837045 + 0i
0.40496603024419109 + 0i
0.44681078066303037 + 0i
0.48217503723441624 + 0i
0.49077338091642897 + 0i
0.45361298438263642 + 0i
0.35792584183497977 + 0i
0.20103010871790072 + 0i
-0.007695344750575428 + 0i
-0.24739300429610911 + 0i
-0.48891798855355972 + 0i
-0.69968240448406327 + 0i
-0.84889106148883808 + 0i
-0.9125539181019553 + 0i
-0.87808724052009612 + 0i
-0.74778431218131836 + 0i
-0.53978580994405689 + 0i
-0.28551043383986219 + 0i
-0.023860532957979075 + 0i
0.20607908574994838 + 0i
0.37173420179022543 + 0i
0.45171044469930877 + 0i
0.43810348921132203 + 0i
0.33675896592667165 + 0i
0.16566913208215617 + 0i
-0.048507828744828174 + 0i
-0.27533042480860281 + 0i
-0.4856459116347569 + 0i
-0.65559657258015669 + 0i
-0.76900792291021247 + 0i
-0.81830062974024287 + 0i
-0.8042091770957267 + 0i
-0.73436054146715257 + 0i
-0.62082226865846657 + 0i
-0.47728552602005081 + 0i
-0.31690517692487852 + 0i
-0.15143182975775105 + 0i
0.0086393021283752702 + 0i
0.15392050432718118 + 0i
0.27671151413772765 + 0i
0.37192561219891029 + 0i
0.43741366545982263 + 0i
0.47334399233422686 + 0i
0.48131457046786719 + 0i
0.46405394955064061 + 0i
0.42562445646843061 + 0i
0.37118766374257173 + 0i
0.30584179236940123 + 0i
0.23334826536588826 + 0i
0.15602096952241551 + 0i
0.075995079580662539 + 0i
-0.0032035032797177454 + 0i
-0.076030080061904259 + 0i
-0.13551584805767369 + 0i
-0.17441435464126598 + 0i
-0.18622736032454279 + 0i
-0.16612994335145581 + 0i
-0.11225475178603395 + 0i
-0.02734739899222971 + 0i
0.080106180889297107 + 0i
0.1963110113603741 + 0i
0.3042171439977297 + 0i
0.38634737871230174 + 0i
0.42760158616675303 + 0i
0.41777815931950402 + 0i
0.35367347495238022 + 0i
0.24031568763877509 + 0i
0.090720854400476281 + 0i
-0.076126621496379165 + 0i
-0.23862529438662028 + 0i
-0.37619503181987035 + 0i
-0.47224360315200542 + 0i
-0.51613650380692211 + 0i
-0.5043673984457151 + 0i
-0.44101041458923884 + 0i
-0.33710990467659263 + 0i
-0.20873917439746026 + 0i
-0.074124229828519184 + 0i
0.049278923419116438 + 0i
0.14707435068617558 + 0i
0.20944599262783115 + 0i
0.2320566791064711 + 0i
0.21638532823276879 + 0i
0.16930878134133565 + 0i
0.101746020732989 + 0i
0.026640228385781839 + 0i
-0.043024277595372418 + 0i
-0.095667023969999043 + 0i
-0.12217741362422707 + 0i
-0.11705074552633832 + 0i
-0.079523753841320932 + 0i
-0.014001889048452121 + 0i
0.070786914369755038 + 0i
0.16365647182883958 + 0i
0.25299892316620731 + 0i
0.328364629716134 + 0i
0.38163418760005108 + 0i
0.40816688026024828 + 0i
0.40794181084017289 + 0i
0.38617091574339657 + 0i
0.35282906177598861 + 0i
0.32087623408432808 + 0i
0.30325054737219048 + 0i
0.30913814816243246 + 0i
0.34059883364409504 + 0i
0.39075003438809741 + 0i
0.44417131975895874 + 0i
0.47958369244648136 + 0i
0.4744835905593332 + 0i
0.41085223184205111 + 0i
0.28035410182032305 + 0i
0.087448450059916305 + 0i
-0.15030781107658131 + 0i
-0.40471293920748197 + 0i
-0.6416319525491061 + 0i
-0.82693649992761653 + 0i
-0.93232924329357658 + 0i
-0.94011657463600873 + 0i
-0.84657574153817272 + 0i
-0.66351694651179471 + 0i
-0.41729742052083552 + 0i
-0.14483592135968237 + 0i
0.11276898824768899 + 0i
0.31745528112804244 + 0i
0.44055586434033245 + 0i
0.46708679326448355 + 0i
0.39740033580843814 + 0i
0.24625230322631175 + 0i
0.03959956119071073 + 0i
-0.19045151411339667 + 0i
-0.41159119598062688 + 0i
-0.59655215283643592 + 0i
-0.72626404107451314 + 0i
-0.790743980750511 + 0i
-0.78868250734801215 + 0i
-0.72654343325742232 + 0i
-0.6169781555955538 + 0i
-0.47603692303258072 + 0i
-0.31965896573893104 + 0i
-0.16096687760164663 + 0i
-0.0095052846653933543 + 0i
0.12791497800947571 + 0i
0.24614886151201265 + 0i
0.34144907165041039 + 0i
0.41176446047486026 + 0i
0.45671299948883859 + 0i
0.47689649736666739 + 0i
0.47314834228153935 + 0i
0.4465026258310153 + 0i
0.39887768760399966 + 0i
0.33362788691520096 + 0i
0.25532045298279038 + 0i
0.16908967841206723 + 0i
0.080412109699614875 + 0i
-0.0045167085025243914 + 0i
-0.078524375293723025 + 0i
-0.13405068290487221 + 0i
-0.16450775368666748 + 0i
-0.16565122913439323 + 0i
-0.13635393853889655 + 0i
-0.078829121493734 + 0i
0.0013191064156048427 + 0i
0.095086409862601418 + 0i
0.1904843211080629 + 0i
0.27389298258225159 + 0i
0.33221606217450894 + 0i
0.35500286667773118 + 0i
0.33587737020788966 + 0i
0.273363406179715 + 0i
0.17146268554908817 + 0i
0.039873864567586015 + 0i
-0.10670368768048011 + 0i
-0.25052296204889313 + 0i
-0.37364915407080401 + 0i
-0.46087061062762436 + 0i
-0.50187668701878074 + 0i
-0.49239155207913776 + 0i
-0.43442100438203601 + 0i
-0.33588469106079533 + 0i
-0.20966694580253353 + 0i
-0.071983987988327502 + 0i
0.059795135275359623 + 0i
0.16946692141423148 + 0i
0.24409798738182831 + 0i
0.27573903141160105 + 0i
0.26256093420227522 + 0i
0.2091835699922111 + 0i
0.12609805376776606 + 0i
0.02822322932013055 + 0i
-0.06727892456565332 + 0i
-0.14363107077235515 + 0i
-0.18704244842418483 + 0i
-0.18884570906847831 + 0i
-0.14688189899941317 + 0i
-0.065922242717491919 + 0i
0.043051740814246564 + 0i
0.16468997487809567 + 0i
0.28189064563619493 + 0i
0.37866012488223966 + 0i
0.44272042570213799 + 0i
0.46750901873355666 + 0i
0.45335217615490286 + 0i
0.40765341283239209 + 0i
0.34392634765903196 + 0i
0.27954120253498793 + 0i
0.23232950727576984 + 0i
0.21661002293047371 + 0i
0.23944812215305422 + 0i
0.29808753793989951 + 0i
0.37948564284096431 + 0i
0.4622894352375182 + 0i
0.52064505665273586 + 0i
0.5289503782351801 + 0i
0.46708258255698665 + 0i
0.32563683932121679 + 0i
0.10998600825779081 + 0i
-0.15847042563399322 + 0i
-0.44494454520483262 + 0i
-0.70752147141436605 + 0i
-0.9053417759775213 + 0i
-1.0063808582466249 + 0i
-0.99315089442035731 + 0i
-0.8658730054643371 + 0i
-0.64312070749904393 + 0i
-0.35943936228427553 + 0i
-0.059503395558804684 + 0i
0.21023865964157906 + 0i
0.4100763703388175 + 0i
0.51343797849363781 + 0i
0.51024352388341576 + 0i
0.40741688900887851 + 0i
0.22696142727464519 + 0i
0.0016273464377807301 + 0i
-0.23172542242427419 + 0i
-0.43972570139527001 + 0i
-0.59847865117393617 + 0i
-0.69588380693988228 + 0i
-0.7303240277373817 + 0i
-0.70768996783541027 + 0i
-0.6386979210923549 + 0i
-0.5367779115608915 + 0i
-0.41570904291829081 + 0i
-0.28694200496588174 + 0i
-0.15789598858824228 + 0i
-0.032404491649156597 + 0i
0.087171222898497547 + 0i
0.19793619164177922 + 0i
0.295872157621905 + 0i
0.37639713296419552 + 0i
0.43496750018056884 + 0i
0.46725962843238511 + 0i
0.46951874309031072 + 0i
0.43978303354237414 + 0i
0.37961859567384815 + 0i
0.29497916170888067 + 0i
0.19528010426944131 + 0i
0.09130566705516914 + 0i
-0.0066038856616294356 + 0i
-0.089350467808943471 + 0i
-0.1493987185049846 + 0i
-0.18142412640908936 + 0i
-0.1832394948721589 + 0i
-0.15624421989381701 + 0i
-0.10494215762777206 + 0i
-0.035897564720258568 + 0i
0.043192193213757668 + 0i
0.12400493028822834 + 0i
0.19786266682423648 + 0i
0.25615328661115466 + 0i
0.29109813590331846 + 0i
0.29663300999885522 + 0i
0.26908397675364171 + 0i
0.20770981407631561 + 0i
0.11540409430150778 + 0i
-0.00057525687987092233 + 0i
-0.12854325877056993 + 0i
-0.25357871155504852 + 0i
-0.35981308813304147 + 0i
-0.43307458636078111 + 0i
-0.46318592415074117 + 0i
-0.44555451773109139 + 0i
-0.38193830678343177 + 0i
-0.2803884322807948 + 0i
-0.15434397399834499 + 0i
-0.020820715824742431 + 0i
0.10213610044812205 + 0i
0.19824049275962263 + 0i
0.25546078730738264 + 0i
0.26787681722218926 + 0i
0.23666468826447362 + 0i
0.16997988704303602 + 0i
0.081621570949044653 + 0i
-0.011365930976004357 + 0i
-0.091695340122095459 + 0i
-0.14480106663889458 + 0i
-0.16115067693753371 + 0i
-0.13752231682438953 + 0i
-0.077203871112511813 + 0i
0.010740294551710328 + 0i
0.1130264293748251 + 0i
0.21440120547741959 + 0i
0.30024302230272326 + 0i
0.35901999209102353 + 0i
0.38415339116377289 + 0i
0.37497772431920673 + 0i
0.33665782121808174 + 0i
0.27918285412893873 + 0i
0.21581923870475794 + 0i
0.16129167439700254 + 0i
0.12957890066551769 + 0i
0.13126707239407498 + 0i
0.1708721006037468 + 0i
0.24478694068004536 + 0i
0.34056791973280198 + 0i
0.43820458189685585 + 0i
0.51343275804393329 + 0i
0.54239158921592256 + 0i
0.50663202645547356 + 0i
0.39747618901491721 + 0i
0.21874462552642226 + 0i
-0.012924801733710245 + 0i
-0.27039463993074708 + 0i
-0.5204335976538621 + 0i
-0.72915452667987868 + 0i
-0.86747209182012153 + 0i
-0.91579530121200747 + 0i
-0.86737486316147994 + 0i
-0.72989300272396029 + 0i
-0.52476543806513565 + 0i
-0.28365511840118085 + 0i
-0.042621042862916347 + 0i
0.16448607591982434 + 0i
0.3115453915765265 + 0i
0.38355204701748846 + 0i
0.37771531925911628 + 0i
0.30251869121917085 + 0i
0.17504921775475513 + 0i
0.017117681353156833 + 0i
-0.14888690670653926 + 0i
-0.30335771711472059 + 0i
-0.43144724330757533 + 0i
-0.52367733690653928 + 0i
-0.57560857141835342 + 0i
-0.58705590628554383 + 0i
-0.56102328443352611 + 0i
-0.50228639049980472 + 0i
-0.41587886459807244 + 0i
-0.30631345217357353 + 0i
-0.17821599456223858 + 0i
-0.037874405946306311 + 0i
0.10575667160000801 + 0i
0.2415892555879906 + 0i
0.35811807092546655 + 0i
0.44523574394726095 + 0i
0.49552065663609934 + 0i
0.50513662389303082 + 0i
0.47461450850957776 + 0i
0.40928811035485413 + 0i
0.31874084826815785 + 0i
0.21501868185626982 + 0i
0.11029709643856878 + 0i
0.015086239289447079 + 0i
-0.062538223526754422 + 0i
-0.11715653223457134 + 0i
-0.1463655530177761 + 0i
-0.15114441074906826 + 0i
-0.13537453594685878 + 0i
-0.10417428880113344 + 0i
-0.062017954679083109 + 0i
-0.012057105549507119 + 0i
0.043027110419314507 + 0i
0.09965987530926923 + 0i
0.15273232266957981 + 0i
0.19601809277484961 + 0i
0.22306496171495427 + 0i
0.22796085511247988 + 0i
0.20601351701499349 + 0i
0.15480400548457673 + 0i
0.07567183029933533 + 0i
-0.025170487565342015 + 0i
-0.1368540314875355 + 0i
-0.24548944913312165 + 0i
-0.33644965351736245 + 0i
-0.39657689557813458 + 0i
-0.41617926501971159 + 0i
-0.39086102557023028 + 0i
-0.32285086891362669 + 0i
-0.22116453435235339 + 0i
-0.10016408755097062 + 0i
0.023163663516998945 + 0i
0.13223438692593747 + 0i
0.21332080983911261 + 0i
0.25724462790425617 + 0i
0.26058157679814009 + 0i
0.22637170800357875 + 0i
0.16382291295242091 + 0i
0.086621998450089777 + 0i
0.010187481461133352 + 0i
-0.051249752683687255 + 0i
-0.086962357074996 + 0i
-0.091148851504259554 + 0i
-0.063514628855995348 + 0i
-0.0090983833703477401 + 0i
0.062711021421347546 + 0i
0.13999577423492671 + 0i
0.21065594609256788 + 0i
0.2646648233693556 + 0i
0.29568076266667553 + 0i
0.30180039409773496 + 0i
0.28550908928169338 + 0i
0.25295171390172122 + 0i
0.21264827407620679 + 0i
0.17383985612339803 + 0i
0.14481321995598506 + 0i
0.13167750808537271 + 0i
0.13785766723330717 + 0i
0.16406468739276114 + 0i
0.20819958511019543 + 0i
0.26495697584653932 + 0i
0.32553846194304548 + 0i
0.37809844043596152 + 0i
0.40912754759059045 + 0i
0.40556587369245634 + 0i
0.35736619390866298 + 0i
0.26008970442106116 + 0i
0.11680718734282636 + 0i
-0.061404489768979609 + 0i
-0.25666097548551692 + 0i
-0.44698510620706733 + 0i
-0.609896475682282 + 0i
-0.7259006781809898 + 0i
-0.78108539547584499 + 0i
-0.76870259135789087 + 0i
-0.69008847889007008 + 0i
-0.55497782826875408 + 0i
-0.38068018401104275 + 0i
-0.18968850653839908 + 0i
-0.0061460738477059351 + 0i
0.14778317284062048 + 0i
0.254810232936304 + 0i
0.30438258629600057 + 0i
0.29351804549921567 + 0i
0.22670416420695716 + 0i
0.11488664304666685 + 0i
-0.026412862238252899 + 0i
-0.17949425557142362 + 0i
-0.32673532011262552 + 0i
-0.45219427432958881 + 0i
-0.5426484826599669 + 0i
-0.58858239525143219 + 0i
-0.58524693929195415 + 0i
-0.53321443532273172 + 0i
-0.43792389901292061 + 0i
-0.30853015860394617 + 0i
-0.15683031714958329 + 0i
0.0034203585498850941 + 0i
0.15725280825689048 + 0i
0.28993894610701698 + 0i
0.38918887043439865 + 0i
0.4472851564806577 + 0i
0.46220097400128601 + 0i
0.4373794554345285 + 0i
0.38055650824364839 + 0i
0.30219743131361632 + 0i
0.21379658317396771 + 0i
0.12603757273920446 + 0i
0.047066875221644655 + 0i
-0.018456779280640045 + 0i
-0.069034452095388277 + 0i
-0.10501706192773319 + 0i
-0.12722559108698717 + 0i
-0.13620292992171767 + 0i
-0.13208983710181044 + 0i
-0.11472635749238735 + 0i
-0.083837381027623836 + 0i
-0.039513146802283572 + 0i
0.016894424781785933 + 0i
0.081739562561071066 + 0i
0.14854939446158477 + 0i
0.20852465004577958 + 0i
0.25196616511762793 + 0i
0.27000137483893738 + 0i
0.25614701813790308 + 0i
0.20766984670868549 + 0i
0.12671734395063616 + 0i
0.020842125922733601 + 0i
-0.097574813142534023 + 0i
-0.21310978133958836 + 0i
-0.3098496291272923 + 0i
-0.37403404473379842 + 0i
-0.39623120231278897 + 0i
-0.37276504584969539 + 0i
-0.30635070184972468 + 0i
-0.20588780803528817 + 0i
-0.085227579925688079 + 0i
0.039085240243870167 + 0i
0.15061294620345933 + 0i
0.2356418240400604 + 0i
0.28511547780067392 + 0i
0.29574415318217362 + 0i
0.27027877008637358 + 0i
0.21688966273090404 + 0i
0.14761579582106688 + 0i
0.076073920818024554 + 0i
0.014944064825128223 + 0i
-0.026111497218139768 + 0i
-0.04166125614438787 + 0i
-0.030823951639199265 + 0i
0.0030793019341546213 + 0i
0.053376206510182378 + 0i
0.11137148836548505 + 0i
0.16802856313885073 + 0i
0.21563703130460521 + 0i
0.24901679914986552 + 0i
0.26598482582339056 + 0i
0.26708299986150585 + 0i
0.25477358022478214 + 0i
0.23243343149333562 + 0i
0.20350660648020202 + 0i
0.17106314030121972 + 0i
0.13784819097852274 + 0i
0.10675384902913976 + 0i
0.081410683188435584 + 0i
0.066374541561628142 + 0i
0.066490149406310373 + 0i
0.08543590660652356 + 0i
0.12382348215582395 + 0i
0.17744381517475549 + 0i
0.23649655517351964 + 0i
0.28660280382316583 + 0i
